Bundle Name m X Y_low Y Y_high R Rxtheta
34.0000000000 OPV 1.0000000000 42843870.0789696872 0.1356212741 0.1939423905 0.1939423905 0.1616186588 0.1939423905
34.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.2380576095 0.0000000000 0.1983813412 0.2380576095
35.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
35.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
36.0000000000 OPV 1.0000000000 3639861.5797446966 0.0259531562 0.1008184392 0.1008184392 0.1167245869 0.1400695043
36.0000000000 OPV 2.0000000000 48858965.1367393062 0.0487625992 0.1008184392 0.1008184392 0.1432754131 0.1719304957
37.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.0279495528 0.0000000000 0.1257034013 0.1508440815
37.0000000000 OPV 2.0000000000 51417548.4079469293 0.1130069486 0.1851559185 0.1851559185 0.1542965987 0.1851559185
38.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.0239567595 0.0000000000 0.1077457725 0.1292949270
38.0000000000 OPV 2.0000000000 51417548.4079469293 0.1130069486 0.1587050730 0.1587050730 0.1322542275 0.1587050730
39.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.0259531562 0.0000000000 0.1167245869 0.1400695043
39.0000000000 OPV 2.0000000000 51417548.4079469293 0.1130069486 0.1719304957 0.1719304957 0.1432754131 0.1719304957
40.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.0379315360 0.0000000000 0.1705974731 0.2047169678
40.0000000000 OPV 2.0000000000 51417548.4079469293 0.1130069486 0.2512830322 0.2512830322 0.2094025269 0.2512830322
41.0000000000 OPV 1.0000000000 41556739.5372039974 0.0279495528 0.0754264442 0.0754264442 0.1257034013 0.1508440815
41.0000000000 OPV 2.0000000000 1340943.9942743555 0.0525135684 0.1839836048 0.1839836048 0.1542965987 0.1851559185
42.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.0339387427 0.0000000000 0.1526398444 0.1831678133
42.0000000000 OPV 2.0000000000 51417548.4079469293 0.1130069486 0.2248321867 0.2248321867 0.1873601556 0.2248321867
43.0000000000 PCV 1.0000000000 10268701.4373206832 0.5789550224 2.9229888518 2.9229888518 2.6038561688 3.1246274025
43.0000000000 PCV 2.0000000000 25937385.9533579387 1.0877810596 2.9809476371 2.9809476371 3.1961438312 3.8353725975
44.0000000000 PCV 1.0000000000 15403052.1559810340 0.6089009718 3.0741779303 3.0741779303 2.7385383844 3.2862460613
44.0000000000 PCV 2.0000000000 38906078.9300368950 1.1440455971 3.1351345839 3.1351345839 3.3614616156 4.0337539387
45.0000000000 PCV 1.0000000000 15403052.1559810340 0.6089009718 3.0741779303 3.0741779303 2.7385383844 3.2862460613
45.0000000000 PCV 2.0000000000 38906078.9300368950 1.1440455971 3.1351345839 3.1351345839 3.3614616156 4.0337539387
46.0000000000 PCV 1.0000000000 15403052.1559810340 0.6887568370 3.4773488064 3.4773488064 3.0976909594 3.7172291513
46.0000000000 PCV 2.0000000000 38906078.9300368950 1.2940843640 3.5462997752 3.5462997752 3.8023090406 4.5627708487
47.0000000000 PCV 1.0000000000 15403052.1559810340 0.6588108876 3.3261597279 3.3261597279 2.9630087438 3.5556104925
47.0000000000 PCV 2.0000000000 38906078.9300368950 1.2378198264 3.3921128285 3.3921128285 3.6369912562 4.3643895075
48.0000000000 PCV 1.0000000000 34146531.2625112981 0.5789550224 1.7611512060 1.7611512060 2.6038561688 3.1246274025
48.0000000000 PCV 2.0000000000 2059556.1281673238 1.0877810596 3.7907099966 3.7907099966 3.1961438312 3.8353725975
49.0000000000 Rota 1.0000000000 2556192.2903706171 0.1696937135 0.7327580932 0.7327580932 0.7631992219 0.9158390663
49.0000000000 Rota 2.0000000000 19167460.1440365538 0.3188323795 0.7327580932 0.7327580932 0.9368007781 1.1241609337
50.0000000000 Rota 1.0000000000 21868737.0817796774 0.3180937637 0.8504745161 0.8504745161 0.8529873656 1.0235848388
50.0000000000 Rota 2.0000000000 14337350.3088989444 1.1359038983 1.1359038983 1.1359038983 1.0470126344 1.2564151612
51.0000000000 Rota 1.0000000000 19595306.2258088961 0.4691532078 2.2506309782 2.2506309782 2.1100213781 2.5320256538
51.0000000000 Rota 2.0000000000 34713824.8602090329 0.8814777552 2.4155954991 2.4155954991 2.5899786219 3.1079743462
52.0000000000 Td 1.0000000000 65354202.5781541467 0.0219603629 0.0474081399 0.0474081399 0.0987669581 0.1185203498
52.0000000000 Td 2.0000000000 67195557.2105397582 0.0412606609 0.0867819741 0.0867819741 0.1212330419 0.1454796502
53.0000000000 Td 1.0000000000 65354202.5781541467 0.0219603629 0.0474081399 0.0474081399 0.0987669581 0.1185203498
53.0000000000 Td 2.0000000000 67195557.2105397582 0.0412606609 0.0867819741 0.0867819741 0.1212330419 0.1454796502
54.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
54.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
55.0000000000 Td 1.0000000000 7031587.1679822728 0.0279495528 0.1167649209 0.1167649209 0.1257034013 0.1508440815
55.0000000000 Td 2.0000000000 63466837.2798676714 0.0525135684 0.1167649209 0.1167649209 0.1542965987 0.1851559185
56.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
56.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
57.0000000000 Td 1.0000000000 28666235.6522275209 0.0199639663 0.0903856480 0.0903856480 0.0897881438 0.1077457725
57.0000000000 Td 2.0000000000 61848982.8244690299 0.0375096917 0.0903856480 0.0903856480 0.1102118562 0.1322542275
58.0000000000 Td 1.0000000000 33559048.8634088486 0.0179675697 0.0841383463 0.0841383463 0.0808093294 0.0969711953
58.0000000000 Td 2.0000000000 56956169.6132877022 0.0337587225 0.0876406380 0.0876406380 0.0991906706 0.1190288047
59.0000000000 YF 1.0000000000 6319716.0276239114 0.4980574377 1.2609331682 1.2609331682 1.1492882400 1.3791458880
59.0000000000 YF 2.0000000000 11179892.8778707609 0.4980574377 1.3808718522 1.3808718522 1.4107117600 1.6928541120
60.0000000000 YF 1.0000000000 0.0000000000 0.0000000000 0.1936504730 0.0000000000 0.8709449944 1.0451339933
60.0000000000 YF 2.0000000000 17499608.9054946713 0.4980574377 1.2828660067 1.2828660067 1.0690550056 1.2828660067
61.0000000000 YF 1.0000000000 22003592.6724402979 0.2874811146 0.3056018989 0.3056018989 1.2929492700 1.5515391240
61.0000000000 YF 2.0000000000 24120334.3902474716 0.5401395606 0.6453333939 0.6453333939 1.5870507300 1.9044608760
62.0000000000 YF 1.0000000000 0.0000000000 0.0000000000 0.1936504730 0.0000000000 0.8709449944 1.0451339933
62.0000000000 YF 2.0000000000 17499608.9054946713 0.4980574377 1.2828660067 1.2828660067 1.0690550056 1.2828660067
