Bundle Name m X Y_low Y Y_high R Rxtheta
34.0000000000 OPV 1.0000000000 42620431.1750477105 0.2871694361 0.4265842217 0.4265842217 0.3554868515 0.4265842217
34.0000000000 OPV 2.0000000000 223438.9039219767 0.0359351393 0.1556701996 0.1556701996 0.1298608996 0.1558330795
35.0000000000 OPV 1.0000000000 42620431.1750477105 0.1435847181 0.2132921109 0.2132921109 0.1777434257 0.2132921109
35.0000000000 OPV 2.0000000000 223438.9039219767 0.0179675697 0.0778350998 0.0778350998 0.0649304498 0.0779165398
36.0000000000 OPV 1.0000000000 42620431.1750476882 0.2074001483 0.2159538034 0.2159538034 0.2567405038 0.3080886046
36.0000000000 OPV 2.0000000000 9878395.5414363146 0.0259531562 0.1079503733 0.1079503733 0.0937884275 0.1125461130
37.0000000000 OPV 1.0000000000 42620431.1750477180 0.2233540059 0.2325656345 0.2325656345 0.2764897734 0.3317877280
37.0000000000 OPV 2.0000000000 8797117.2328992188 0.0279495528 0.1167391370 0.1167391370 0.1010029219 0.1212035063
38.0000000000 OPV 1.0000000000 42620431.1750476956 0.1914462907 0.1993419724 0.1993419724 0.2369912343 0.2843894812
38.0000000000 OPV 2.0000000000 8797117.2328992411 0.0239567595 0.1000621174 0.1000621174 0.0865739331 0.1038887197
39.0000000000 OPV 1.0000000000 5280054.5955133364 0.2074001483 0.3014682596 0.3014682596 0.2567405038 0.3080886046
39.0000000000 OPV 2.0000000000 46137493.8124336004 0.0259531562 0.0713897580 0.0713897580 0.0937884275 0.1125461130
40.0000000000 OPV 1.0000000000 895240.7594830617 0.3031232937 0.4487007056 0.4487007056 0.3752361210 0.4502833452
40.0000000000 OPV 2.0000000000 50522307.6484638751 0.0379315360 0.0731655169 0.0731655169 0.1370753940 0.1644904728
41.0000000000 OPV 1.0000000000 42620431.1750477180 0.2233540059 0.3317877280 0.3317877280 0.2764897734 0.3317877280
41.0000000000 OPV 2.0000000000 277252.3564306721 0.0279495528 0.1210464294 0.1210464294 0.1010029219 0.1212035063
42.0000000000 OPV 1.0000000000 42620431.1750476882 0.2712155786 0.2824011276 0.2824011276 0.3357375819 0.4028850983
42.0000000000 OPV 2.0000000000 8797117.2328992486 0.0339387427 0.1417546663 0.1417546663 0.1226464052 0.1471756862
43.0000000000 PCV 1.0000000000 31965323.3812857866 4.6266186930 6.8727457947 6.8727457947 5.7272881623 6.8727457947
43.0000000000 PCV 2.0000000000 4240764.0093928352 0.5789550224 2.4488638898 2.4488638898 2.0922033822 2.5106440587
44.0000000000 PCV 1.0000000000 31965323.3812857829 4.8659265565 5.0666084653 5.0666084653 6.0235272051 7.2282326462
44.0000000000 PCV 2.0000000000 22343807.7047321461 0.6089009718 2.3749159100 2.3749159100 2.2004207985 2.6405049582
45.0000000000 PCV 1.0000000000 31965323.3812857829 4.8659265565 5.0666084653 5.0666084653 6.0235272051 7.2282326462
45.0000000000 PCV 2.0000000000 22343807.7047321461 0.6089009718 2.3749159100 2.3749159100 2.2004207985 2.6405049582
46.0000000000 PCV 1.0000000000 31965323.3812857717 5.5040808590 5.7310817066 5.7310817066 6.8134979861 8.1761975834
46.0000000000 PCV 2.0000000000 22343807.7047321573 0.6887568370 2.6863802917 2.6863802917 2.4890005754 2.9868006905
47.0000000000 PCV 1.0000000000 29581823.0700204633 5.2647729955 5.8348275428 5.8348275428 6.5172589433 7.8207107319
47.0000000000 PCV 2.0000000000 24727308.0159974657 0.6588108876 2.5300639818 2.5300639818 2.3807831591 2.8569397909
48.0000000000 PCV 1.0000000000 31965323.3812857866 4.6266186930 6.8727457947 6.8727457947 5.7272881623 6.8727457947
48.0000000000 PCV 2.0000000000 4240764.0093928352 0.5789550224 2.4488638898 2.4488638898 2.0922033822 2.5106440587
49.0000000000 Rota 1.0000000000 21310215.5875238478 1.3560778928 2.0144254916 2.0144254916 1.6786879096 2.0144254916
49.0000000000 Rota 2.0000000000 413436.8468833230 0.1696937135 0.7330558657 0.7330558657 0.6132320258 0.7358784310
50.0000000000 Rota 1.0000000000 2791600.3034029640 1.5156164684 2.2001272709 2.2001272709 1.8761806049 2.2514167259
50.0000000000 Rota 2.0000000000 33414487.0872756578 0.1896576798 0.4926347934 0.4926347934 0.6853769700 0.8224523640
51.0000000000 Rota 1.0000000000 21310215.5875238478 3.7491565271 3.9037802929 3.9037802929 4.6410783384 5.5692940061
51.0000000000 Rota 2.0000000000 32998915.4984940812 0.4691532078 1.6873221514 1.6873221514 1.6954061890 2.0344874268
52.0000000000 Td 1.0000000000 31965323.3812857680 0.1754924332 0.1827301414 0.1827301414 0.2172419648 0.2606903577
52.0000000000 Td 2.0000000000 99820794.6016293019 0.0219603629 0.0318500743 0.0318500743 0.0793594386 0.0952313264
53.0000000000 Td 1.0000000000 31965323.3812857680 0.1754924332 0.1827301414 0.1827301414 0.2172419648 0.2606903577
53.0000000000 Td 2.0000000000 99820794.6016293019 0.0219603629 0.0318500743 0.0318500743 0.0793594386 0.0952313264
54.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
54.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
55.0000000000 Td 1.0000000000 31965323.3812857866 0.2233540059 0.2325656345 0.2325656345 0.2764897734 0.3317877280
55.0000000000 Td 2.0000000000 38533101.0665641576 0.0587965519 0.1034701603 0.1034701603 0.1010029219 0.1212035063
56.0000000000 Td 1.0000000000 31965323.3812857792 0.1595385756 0.1661183103 0.1661183103 0.1974926953 0.2369912343
56.0000000000 Td 2.0000000000 38533101.0665641651 0.0199639663 0.0739072574 0.0739072574 0.0721449442 0.0865739331
57.0000000000 Td 1.0000000000 31965323.3812857792 0.1654579798 0.1661183103 0.1661183103 0.1974926953 0.2369912343
57.0000000000 Td 2.0000000000 58549895.0954107717 0.0703037754 0.0703037754 0.0703037754 0.0721449442 0.0865739331
58.0000000000 Td 1.0000000000 31965323.3812857680 0.1435847181 0.1495064793 0.1495064793 0.1777434257 0.2132921109
58.0000000000 Td 2.0000000000 58549895.0954107791 0.0179675697 0.0632733978 0.0632733978 0.0649304498 0.0779165398
59.0000000000 YF 1.0000000000 10655107.7937619239 2.0420937680 2.1263143723 2.1263143723 2.5279064992 3.0334877990
59.0000000000 YF 2.0000000000 6844501.1117327474 0.2555387685 1.0034668238 1.0034668238 0.9234552859 1.1081463431
60.0000000000 YF 1.0000000000 10655107.7937619239 1.5475241835 1.6113476103 1.6113476103 1.9156791439 2.2988149727
60.0000000000 YF 2.0000000000 6844501.1117327474 0.1936504730 0.7604397024 0.7604397024 0.6998059589 0.8397671507
61.0000000000 YF 1.0000000000 10655107.7937619276 2.2973554890 2.3921036688 2.3921036688 2.8438948116 3.4126737739
61.0000000000 YF 2.0000000000 33352013.5384157076 0.2874811146 0.3536778555 0.3536778555 1.0388871967 1.2466646360
62.0000000000 YF 1.0000000000 10655107.7937619239 1.5475241835 1.6113476103 1.6113476103 1.9156791439 2.2988149727
62.0000000000 YF 2.0000000000 6844501.1117327474 0.1936504730 0.7604397024 0.7604397024 0.6998059589 0.8397671507
