ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_GNI_4_BH,52,Td,3,27160980.42,0.10,0.10,0.13,0.10
market_assignments_GNI_4_BH,52,Td,4,37846297.79,0.14,0.15,0.25,0.14
market_assignments_GNI_4_BH,53,Td,1,30558943.92,0.02,0.02,0.05,0.02
market_assignments_GNI_4_BH,53,Td,2,25888126.58,0.06,0.06,0.09,0.06
market_assignments_GNI_4_BH,53,Td,3,27160980.42,0.10,0.10,0.13,0.10
market_assignments_GNI_4_BH,53,Td,4,37846297.79,0.14,0.15,0.25,0.14
market_assignments_GNI_4_BH,54,Td,1,0.00,0.00,0.00,0.04,0.02
market_assignments_GNI_4_BH,54,Td,2,0.00,0.00,0.00,0.07,0.05
market_assignments_GNI_4_BH,54,Td,3,0.00,0.00,0.00,0.11,0.08
market_assignments_GNI_4_BH,54,Td,4,0.00,0.00,0.00,0.20,0.12
market_assignments_GNI_4_BH,55,Td,1,0.00,0.00,0.00,0.06,0.03
market_assignments_GNI_4_BH,55,Td,2,5491146.23,0.08,0.11,0.11,0.08
market_assignments_GNI_4_BH,55,Td,3,27160980.42,0.12,0.13,0.17,0.12
market_assignments_GNI_4_BH,55,Td,4,37846297.79,0.18,0.19,0.32,0.18
market_assignments_GNI_4_BH,56,Td,1,0.00,0.00,0.00,0.05,0.02
market_assignments_GNI_4_BH,56,Td,2,7262530.07,0.06,0.08,0.08,0.06
market_assignments_GNI_4_BH,56,Td,3,26286174.81,0.09,0.09,0.12,0.09
market_assignments_GNI_4_BH,56,Td,4,36949719.57,0.13,0.14,0.23,0.13
market_assignments_GNI_4_BH,57,Td,1,0.00,0.00,0.00,0.05,0.02
market_assignments_GNI_4_BH,57,Td,2,25507940.26,0.06,0.06,0.08,0.06
market_assignments_GNI_4_BH,57,Td,3,27160980.42,0.09,0.09,0.12,0.09
market_assignments_GNI_4_BH,57,Td,4,37846297.79,0.13,0.13,0.23,0.13
market_assignments_GNI_4_BH,58,Td,1,769168.74,0.02,0.04,0.04,0.02
market_assignments_GNI_4_BH,58,Td,2,25082835.96,0.05,0.05,0.07,0.05
market_assignments_GNI_4_BH,58,Td,3,27160980.42,0.08,0.08,0.11,0.08
market_assignments_GNI_4_BH,58,Td,4,37502233.36,0.12,0.12,0.20,0.12
market_assignments_GNI_4_BH,59,YF,1,0.00,0.00,0.00,0.59,0.26
market_assignments_GNI_4_BH,59,YF,2,0.00,0.00,0.00,1.04,0.70
market_assignments_GNI_4_BH,59,YF,3,4884176.31,1.13,1.41,1.57,1.13
market_assignments_GNI_4_BH,59,YF,4,12615432.60,1.66,1.69,2.89,1.66
market_assignments_GNI_4_BH,60,YF,1,223331.80,0.19,0.45,0.45,0.19
market_assignments_GNI_4_BH,60,YF,2,1855956.41,0.53,0.76,0.79,0.53
market_assignments_GNI_4_BH,60,YF,3,2804888.10,0.86,1.12,1.19,0.86
market_assignments_GNI_4_BH,60,YF,4,12615432.60,1.26,1.28,2.19,1.26
market_assignments_GNI_4_BH,61,YF,1,10186314.64,0.29,0.31,0.66,0.29
market_assignments_GNI_4_BH,61,YF,2,8629375.53,0.79,0.82,1.17,0.79
market_assignments_GNI_4_BH,61,YF,3,9053660.14,1.28,1.32,1.76,1.28
market_assignments_GNI_4_BH,61,YF,4,12615432.60,1.87,1.90,3.25,1.87
market_assignments_GNI_4_BH,62,YF,1,0.00,0.00,0.00,0.45,0.19
market_assignments_GNI_4_BH,62,YF,2,0.00,0.00,0.00,0.79,0.53
market_assignments_GNI_4_BH,62,YF,3,4884176.31,0.86,1.07,1.19,0.86
market_assignments_GNI_4_BH,62,YF,4,12615432.60,1.26,1.28,2.19,1.26
