ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_GNI_3_BH,50,Rota,2,30604843.02,0.60,0.61,0.95,0.60
market_assignments_GNI_3_BH,50,Rota,3,5601244.38,1.09,1.90,1.97,1.09
market_assignments_GNI_3_BH,51,Rota,1,26495150.08,0.47,0.48,1.24,0.47
market_assignments_GNI_3_BH,51,Rota,2,23650615.28,1.47,1.86,2.35,1.47
market_assignments_GNI_3_BH,51,Rota,3,4163365.73,2.70,4.74,4.88,2.70
market_assignments_GNI_3_BH,52,Td,1,39742725.12,0.02,0.02,0.06,0.02
market_assignments_GNI_3_BH,52,Td,2,45907264.52,0.07,0.07,0.11,0.07
market_assignments_GNI_3_BH,52,Td,3,43954384.12,0.13,0.13,0.23,0.13
market_assignments_GNI_3_BH,53,Td,1,39742725.12,0.02,0.02,0.06,0.02
market_assignments_GNI_3_BH,53,Td,2,45907264.52,0.07,0.07,0.11,0.07
market_assignments_GNI_3_BH,53,Td,3,43954384.12,0.13,0.13,0.23,0.13
market_assignments_GNI_3_BH,54,Td,1,0.00,0.00,0.00,0.05,0.02
market_assignments_GNI_3_BH,54,Td,2,0.00,0.00,0.00,0.09,0.06
market_assignments_GNI_3_BH,54,Td,3,0.00,0.00,0.00,0.19,0.10
market_assignments_GNI_3_BH,55,Td,1,0.00,0.00,0.00,0.07,0.03
market_assignments_GNI_3_BH,55,Td,2,45907264.52,0.09,0.09,0.14,0.09
market_assignments_GNI_3_BH,55,Td,3,24591159.93,0.21,0.25,0.29,0.16
market_assignments_GNI_3_BH,56,Td,1,0.00,0.00,0.00,0.05,0.02
market_assignments_GNI_3_BH,56,Td,2,32506203.54,0.06,0.08,0.10,0.06
market_assignments_GNI_3_BH,56,Td,3,37992220.91,0.11,0.15,0.21,0.11
market_assignments_GNI_3_BH,57,Td,1,39742725.12,0.02,0.02,0.05,0.02
market_assignments_GNI_3_BH,57,Td,2,15122487.19,0.06,0.09,0.10,0.06
market_assignments_GNI_3_BH,57,Td,3,35650006.17,0.11,0.16,0.21,0.11
market_assignments_GNI_3_BH,58,Td,1,7315918.85,0.02,0.05,0.05,0.02
market_assignments_GNI_3_BH,58,Td,2,45907264.52,0.06,0.06,0.09,0.06
market_assignments_GNI_3_BH,58,Td,3,37292035.11,0.10,0.14,0.19,0.10
market_assignments_GNI_3_BH,59,YF,1,0.00,0.00,0.00,0.67,0.26
market_assignments_GNI_3_BH,59,YF,2,5889712.54,0.80,1.18,1.28,0.80
market_assignments_GNI_3_BH,59,YF,3,11609896.37,1.47,2.02,2.66,1.47
market_assignments_GNI_3_BH,60,YF,1,0.00,0.00,0.00,0.51,0.19
market_assignments_GNI_3_BH,60,YF,2,15302421.51,0.61,0.63,0.97,0.61
market_assignments_GNI_3_BH,60,YF,3,2197187.40,1.11,1.95,2.01,1.11
market_assignments_GNI_3_BH,61,YF,1,13247575.04,0.29,0.30,0.76,0.29
market_assignments_GNI_3_BH,61,YF,2,15302421.51,0.90,0.93,1.44,0.90
market_assignments_GNI_3_BH,61,YF,3,14651461.37,1.65,1.71,2.99,1.65
market_assignments_GNI_3_BH,62,YF,1,2142297.81,0.19,0.49,0.51,0.19
market_assignments_GNI_3_BH,62,YF,2,15302421.51,0.61,0.63,0.97,0.61
market_assignments_GNI_3_BH,62,YF,3,54889.59,1.11,2.01,2.01,1.11
