Current WB Status & Gavi Eligibility,Country (group),ISO,Vaccine,Vaccine Sub-type,Routine / Campaign,Year,# Doses,Total Required Supply
Gavi Eligible,Burkina Faso,BFA,HPV,HPV4,Routine,2025,1,229765.51577535
Gavi Eligible,Burkina Faso,BFA,HPV,HPV4,Routine,2024,1,229949.951256409
Gavi Eligible,Burkina Faso,BFA,HPV,HPV4,Routine,2023,2,466863.666253208
Gavi Eligible,Burkina Faso,BFA,HPV,HPV4,Routine,2022,2,293849.727656914
Gavi Eligible,Burkina Faso,BFA,IPV,IPV,Routine,2032,2,1980547.53
Gavi Eligible,Burkina Faso,BFA,IPV,IPV,Routine,2031,2,1960147.98
Gavi Eligible,Burkina Faso,BFA,IPV,IPV,Routine,2030,2,1940008.365
Gavi Eligible,Burkina Faso,BFA,IPV,IPV,Routine,2029,2,1916006.925
Gavi Eligible,Burkina Faso,BFA,IPV,IPV,Routine,2028,2,1891214.52
Gavi Eligible,Burkina Faso,BFA,IPV,IPV,Routine,2027,2,1869936.12
Gavi Eligible,Burkina Faso,BFA,IPV,IPV,Routine,2026,2,1846808.415
Gavi Eligible,Burkina Faso,BFA,IPV,IPV,Routine,2025,2,1825151.505
Gavi Eligible,Burkina Faso,BFA,IPV,IPV,Routine,2024,2,1805545.245
Gavi Eligible,Burkina Faso,BFA,IPV,IPV,Routine,2023,2,1818340.57333333
Gavi Eligible,Burkina Faso,BFA,IPV,IPV,Routine,2022,2,1724895.91283333
Gavi Eligible,Burkina Faso,BFA,MenA,MenA,Routine,2032,1,1137849.41583333
Gavi Eligible,Burkina Faso,BFA,MenA,MenA,Routine,2031,1,1111989.1125
Gavi Eligible,Burkina Faso,BFA,MenA,MenA,Routine,2030,1,1084317.015
Gavi Eligible,Burkina Faso,BFA,MenA,MenA,Routine,2029,1,1056645.99666667
Gavi Eligible,Burkina Faso,BFA,MenA,MenA,Routine,2028,1,1031162.02
Gavi Eligible,Burkina Faso,BFA,MenA,MenA,Routine,2027,1,1005056.16833333
Gavi Eligible,Burkina Faso,BFA,MenA,MenA,Routine,2026,1,980004.354166667
Gavi Eligible,Burkina Faso,BFA,MenA,MenA,Routine,2025,1,956832.4125
Gavi Eligible,Burkina Faso,BFA,MenA,MenA,Routine,2024,1,934045.6175
Gavi Eligible,Burkina Faso,BFA,MenA,MenA,Routine,2023,1,911574.735833333
Gavi Eligible,Burkina Faso,BFA,MenA,MenA,Routine,2022,1,888383.6825
Gavi Eligible,Burkina Faso,BFA,MR,MR,Campaign,2032,1,3811528.88888889
Gavi Eligible,Burkina Faso,BFA,MR,MR,Campaign,2028,1,3626502.5
Gavi Eligible,Burkina Faso,BFA,MR,MR,Campaign,2024,1,3465643.61111111
Gavi Eligible,Burkina Faso,BFA,MR,MR,Routine,2032,2,2499567.56166667
Gavi Eligible,Burkina Faso,BFA,MR,MR,Routine,2031,2,2459743.81833333
Gavi Eligible,Burkina Faso,BFA,MR,MR,Routine,2030,2,2420350.9425
Gavi Eligible,Burkina Faso,BFA,MR,MR,Routine,2029,2,2376648.5575
Gavi Eligible,Burkina Faso,BFA,MR,MR,Routine,2028,2,2332498.13166667
Gavi Eligible,Burkina Faso,BFA,MR,MR,Routine,2027,2,2294743.155
Gavi Eligible,Burkina Faso,BFA,MR,MR,Routine,2026,2,2239977.1525
Gavi Eligible,Burkina Faso,BFA,MR,MR,Routine,2025,2,2187646.505
Gavi Eligible,Burkina Faso,BFA,MR,MR,Routine,2024,2,2138247.405
Gavi Eligible,Burkina Faso,BFA,MR,MR,Routine,2023,2,2088951.09916667
Gavi Eligible,Burkina Faso,BFA,MR,MR,Routine,2022,2,2041616.68083333
Gavi Eligible,Burkina Faso,BFA,PCV,PCV13,Routine,2032,3,2286752.20110182
Gavi Eligible,Burkina Faso,BFA,PCV,PCV13,Routine,2031,3,2235102.18247513
Gavi Eligible,Burkina Faso,BFA,PCV,PCV13,Routine,2030,3,2177914.11164802
Gavi Eligible,Burkina Faso,BFA,PCV,PCV13,Routine,2029,3,2152352.86647257
Gavi Eligible,Burkina Faso,BFA,PCV,PCV13,Routine,2028,3,2126101.83679192
Gavi Eligible,Burkina Faso,BFA,PCV,PCV13,Routine,2027,3,2104026.92485482
Gavi Eligible,Burkina Faso,BFA,PCV,PCV13,Routine,2026,3,2079640.47536018
Gavi Eligible,Burkina Faso,BFA,PCV,PCV13,Routine,2025,3,2056556.1162658
Gavi Eligible,Burkina Faso,BFA,PCV,PCV13,Routine,2024,3,2035271.75213332
Gavi Eligible,Burkina Faso,BFA,PCV,PCV13,Routine,2023,3,2013871.41501319
Gavi Eligible,Burkina Faso,BFA,PCV,PCV13,Routine,2022,3,1988685.17526458
Gavi Eligible,Burkina Faso,BFA,Rota,Rota,Routine,2032,3,2717151.61277778
Gavi Eligible,Burkina Faso,BFA,Rota,Rota,Routine,2031,3,2689183.46277778
Gavi Eligible,Burkina Faso,BFA,Rota,Rota,Routine,2030,3,2661672.20083333
Gavi Eligible,Burkina Faso,BFA,Rota,Rota,Routine,2029,3,2628759.75833333
Gavi Eligible,Burkina Faso,BFA,Rota,Rota,Routine,2028,3,2594662.32472222
Gavi Eligible,Burkina Faso,BFA,Rota,Rota,Routine,2027,3,2565521.85944444
Gavi Eligible,Burkina Faso,BFA,Rota,Rota,Routine,2026,3,2533749.12583333
Gavi Eligible,Burkina Faso,BFA,Rota,Rota,Routine,2025,3,2503987.94333333
Gavi Eligible,Burkina Faso,BFA,Rota,Rota,Routine,2024,3,2477104.33444444
Gavi Eligible,Burkina Faso,BFA,Rota,Rota,Routine,2023,3,2455247.13972222
Gavi Eligible,Burkina Faso,BFA,Rota,Rota,Routine,2022,3,2404147.93305556
Gavi Eligible,Burkina Faso,BFA,RSV,RSV,Routine,2032,1,668940.921877109
Gavi Eligible,Burkina Faso,BFA,RSV,RSV,Routine,2031,1,688887.025246604
Gavi Eligible,Burkina Faso,BFA,RSV,RSV,Routine,2030,1,518654.330304464
Gavi Eligible,Burkina Faso,BFA,TCV,TCV,Campaign,2024,1,8400947.55555556
Gavi Eligible,Burkina Faso,BFA,TCV,TCV,Routine,2032,1,889938.158888889
Gavi Eligible,Burkina Faso,BFA,TCV,TCV,Routine,2031,1,880777.858888889
Gavi Eligible,Burkina Faso,BFA,TCV,TCV,Routine,2030,1,871767.201666667
Gavi Eligible,Burkina Faso,BFA,TCV,TCV,Routine,2029,1,860987.516666667
Gavi Eligible,Burkina Faso,BFA,TCV,TCV,Routine,2028,1,849819.716111111
Gavi Eligible,Burkina Faso,BFA,TCV,TCV,Routine,2027,1,842256.682222222
Gavi Eligible,Burkina Faso,BFA,TCV,TCV,Routine,2026,1,822998.96
Gavi Eligible,Burkina Faso,BFA,TCV,TCV,Routine,2025,1,839865.805333333
Gavi Eligible,Burkina Faso,BFA,TCV,TCV,Routine,2024,1,626782.924444445
Gavi Eligible,Burkina Faso,BFA,YF,YF,Routine,2032,1,1333873.00333333
Gavi Eligible,Burkina Faso,BFA,YF,YF,Routine,2031,1,1320116.10333333
Gavi Eligible,Burkina Faso,BFA,YF,YF,Routine,2030,1,1306435.735
Gavi Eligible,Burkina Faso,BFA,YF,YF,Routine,2029,1,1290255.75
Gavi Eligible,Burkina Faso,BFA,YF,YF,Routine,2028,1,1273641.17166667
Gavi Eligible,Burkina Faso,BFA,YF,YF,Routine,2027,1,1261240.79333333
Gavi Eligible,Burkina Faso,BFA,YF,YF,Routine,2026,1,1232453.16
Gavi Eligible,Burkina Faso,BFA,YF,YF,Routine,2025,1,1204973.3325
Gavi Eligible,Burkina Faso,BFA,YF,YF,Routine,2024,1,1179078.45583333
Gavi Eligible,Burkina Faso,BFA,YF,YF,Routine,2023,1,1153210.9
Gavi Eligible,Burkina Faso,BFA,YF,YF,Routine,2022,1,1128397.67833333
Gavi Eligible,Burundi,BDI,BCG,BCG,Routine,2032,1,961752.0825
Gavi Eligible,Burundi,BDI,BCG,BCG,Routine,2031,1,946044
Gavi Eligible,Burundi,BDI,BCG,BCG,Routine,2030,1,930777.9525
Gavi Eligible,Burundi,BDI,BCG,BCG,Routine,2029,1,915621.795
Gavi Eligible,Burundi,BDI,BCG,BCG,Routine,2028,1,901819.4625
Gavi Eligible,Burundi,BDI,BCG,BCG,Routine,2027,1,887312.9925
Gavi Eligible,Burundi,BDI,BCG,BCG,Routine,2026,1,872284.7925
Gavi Eligible,Burundi,BDI,BCG,BCG,Routine,2025,1,863290.97
Gavi Eligible,Burundi,BDI,BCG,BCG,Routine,2024,1,847247.5425
Gavi Eligible,Burundi,BDI,BCG,BCG,Routine,2023,1,831484.4175
Gavi Eligible,Burundi,BDI,BCG,BCG,Routine,2022,1,817351.58
Gavi Eligible,Burundi,BDI,bOPV,bOPV,Routine,2026,4,2548043.57757463
Gavi Eligible,Burundi,BDI,bOPV,bOPV,Routine,2025,4,2505340.76059701
Gavi Eligible,Burundi,BDI,bOPV,bOPV,Routine,2024,4,2473059.60824627
Gavi Eligible,Burundi,BDI,bOPV,bOPV,Routine,2023,4,2426309.40335821
Gavi Eligible,Burundi,BDI,bOPV,bOPV,Routine,2022,4,2384427.71929105
Gavi Eligible,Burundi,BDI,Covid-19,Covid-19,Campaign,2022,1,25233
Gavi Eligible,Burundi,BDI,Covid-19,Covid-19,Routine,2032,3,964675.5875
Gavi Eligible,Burundi,BDI,Covid-19,Covid-19,Routine,2031,3,910272.375
Gavi Eligible,Burundi,BDI,Covid-19,Covid-19,Routine,2030,3,856927.175
Gavi Eligible,Burundi,BDI,Covid-19,Covid-19,Routine,2029,3,811312.6625
Gavi Eligible,Burundi,BDI,Covid-19,Covid-19,Routine,2028,3,767425
Gavi Eligible,Burundi,BDI,Covid-19,Covid-19,Routine,2027,3,727891.7375
Gavi Eligible,Burundi,BDI,Covid-19,Covid-19,Routine,2026,3,692293.4875
Gavi Eligible,Burundi,BDI,Covid-19,Covid-19,Routine,2025,3,658819.65
Gavi Eligible,Burundi,BDI,Covid-19,Covid-19,Routine,2024,3,626934.5125
Gavi Eligible,Burundi,BDI,Covid-19,Covid-19,Routine,2023,3,597553.5
Gavi Eligible,Burundi,BDI,DTwP,DTwP,Routine,2032,4,534549.15
Gavi Eligible,Burundi,BDI,DTwP,DTwP,Routine,2031,4,525856.5
Gavi Eligible,Burundi,BDI,DTwP,DTwP,Routine,2030,4,517189.95
Gavi Eligible,Burundi,BDI,DTwP,DTwP,Routine,2029,4,509359.275
Gavi Eligible,Burundi,BDI,DTwP,DTwP,Routine,2028,4,501108.525
Gavi Eligible,Burundi,BDI,DTwP,DTwP,Routine,2027,4,492365.025
Gavi Eligible,Burundi,BDI,DTwP,DTwP,Routine,2026,4,487579.0325
Gavi Eligible,Burundi,BDI,DTwP,DTwP,Routine,2025,4,477941.625
Gavi Eligible,Burundi,BDI,DTwP,DTwP,Routine,2024,4,468472.4175
Gavi Eligible,Burundi,BDI,DTwP,DTwP,Routine,2023,4,460135.26
Gavi Eligible,Burundi,BDI,DTwP,DTwP,Routine,2022,4,452155.6525
Gavi Eligible,Burundi,BDI,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2032,3,1805486.76
Gavi Eligible,Burundi,BDI,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2031,3,1775975.355
Gavi Eligible,Burundi,BDI,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2030,3,1747320.0525
Gavi Eligible,Burundi,BDI,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2029,3,1718742.7125
Gavi Eligible,Burundi,BDI,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2028,3,1692950.49
Gavi Eligible,Burundi,BDI,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2027,3,1665743.0625
Gavi Eligible,Burundi,BDI,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2026,3,1637995.565
Gavi Eligible,Burundi,BDI,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2025,3,1613316.19
Gavi Eligible,Burundi,BDI,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2024,3,1596178.95
Gavi Eligible,Burundi,BDI,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2023,3,1566362.2575
Gavi Eligible,Burundi,BDI,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2022,3,1539732.295
Gavi Eligible,Burundi,BDI,HPV,HPV2,Routine,2032,1,157163.017085226
Gavi Eligible,Burundi,BDI,HPV,HPV2,Routine,2031,1,154880.627749455
Gavi Eligible,Burundi,BDI,HPV,HPV2,Routine,2030,1,145965.718254223
Gavi Eligible,Burundi,BDI,HPV,HPV2,Routine,2029,1,145285.772640206
Gavi Eligible,Burundi,BDI,HPV,HPV2,Routine,2028,1,143501.982017246
Gavi Eligible,Burundi,BDI,HPV,HPV2,Routine,2027,1,141695.32702127
Gavi Eligible,Burundi,BDI,HPV,HPV2,Routine,2026,1,143079.959992536
Gavi Eligible,Burundi,BDI,HPV,HPV2,Routine,2025,1,140013.518051024
Gavi Eligible,Burundi,BDI,HPV,HPV2,Routine,2024,1,106870.058992824
Gavi Eligible,Burundi,BDI,IPV,IPV,Routine,2032,2,1070352.965
Gavi Eligible,Burundi,BDI,IPV,IPV,Routine,2031,2,1052853.12
Gavi Eligible,Burundi,BDI,IPV,IPV,Routine,2030,2,1035865.985
Gavi Eligible,Burundi,BDI,IPV,IPV,Routine,2029,2,1018899.75
Gavi Eligible,Burundi,BDI,IPV,IPV,Routine,2028,2,1003632.685
Gavi Eligible,Burundi,BDI,IPV,IPV,Routine,2027,2,987508.225
Gavi Eligible,Burundi,BDI,IPV,IPV,Routine,2026,2,972466.005
Gavi Eligible,Burundi,BDI,IPV,IPV,Routine,2025,2,951303.802222222
Gavi Eligible,Burundi,BDI,IPV,IPV,Routine,2024,2,933514.637777778
Gavi Eligible,Burundi,BDI,IPV,IPV,Routine,2023,2,936093.4925
Gavi Eligible,Burundi,BDI,IPV,IPV,Routine,2022,2,808848.4975
Gavi Eligible,Burundi,BDI,MR,MR,Campaign,2031,1,2143008.33333333
Gavi Eligible,Burundi,BDI,MR,MR,Campaign,2028,1,2048854.72222222
Gavi Eligible,Burundi,BDI,MR,MR,Campaign,2025,1,1990826.66666667
Gavi Eligible,Burundi,BDI,MR,MR,Campaign,2022,1,1942260.27777778
Gavi Eligible,Burundi,BDI,MR,MR,Routine,2032,2,1522583.95666667
Gavi Eligible,Burundi,BDI,MR,MR,Routine,2031,2,1497709.52
Gavi Eligible,Burundi,BDI,MR,MR,Routine,2030,2,1473542.27666667
Gavi Eligible,Burundi,BDI,MR,MR,Routine,2029,2,1450649.2725
Gavi Eligible,Burundi,BDI,MR,MR,Routine,2028,2,1421219.28416667
Gavi Eligible,Burundi,BDI,MR,MR,Routine,2027,2,1390892.6025
Gavi Eligible,Burundi,BDI,MR,MR,Routine,2026,2,1360911.33416667
Gavi Eligible,Burundi,BDI,MR,MR,Routine,2025,2,1330596.08
Gavi Eligible,Burundi,BDI,MR,MR,Routine,2024,2,1304774.81083333
Gavi Eligible,Burundi,BDI,MR,MR,Routine,2023,2,1279361.66
Gavi Eligible,Burundi,BDI,MR,MR,Routine,2022,2,1256505.4525
Gavi Eligible,Burundi,BDI,OCV,OCV,Campaign,2030,,499685.204474538
Gavi Eligible,Burundi,BDI,OCV,OCV,Campaign,2027,,638773
Gavi Eligible,Burundi,BDI,OCV,OCV,Campaign,2024,,816576
Gavi Eligible,Burundi,BDI,PCV,PCV13,Routine,2032,3,1178822.33806399
Gavi Eligible,Burundi,BDI,PCV,PCV13,Routine,2031,3,1150634.62281936
Gavi Eligible,Burundi,BDI,PCV,PCV13,Routine,2030,3,1075398.68477265
Gavi Eligible,Burundi,BDI,PCV,PCV13,Routine,2029,3,1054032.47410439
Gavi Eligible,Burundi,BDI,PCV,PCV13,Routine,2028,3,1035244.08302102
Gavi Eligible,Burundi,BDI,PCV,PCV13,Routine,2027,3,1016987.88890819
Gavi Eligible,Burundi,BDI,PCV,PCV13,Routine,2026,3,999717.503344165
Gavi Eligible,Burundi,BDI,PCV,PCV13,Routine,2025,3,990704.644420889
Gavi Eligible,Burundi,BDI,PCV,PCV13,Routine,2024,3,988814.804476875
Gavi Eligible,Burundi,BDI,PCV,PCV13,Routine,2023,3,991088.309295003
Gavi Eligible,Burundi,BDI,PCV,PCV13,Routine,2022,3,987353.162627316
Gavi Eligible,Burundi,BDI,Rota,Rota,Routine,2032,2,1014224.59657895
Gavi Eligible,Burundi,BDI,Rota,Rota,Routine,2031,2,997640.298947369
Gavi Eligible,Burundi,BDI,Rota,Rota,Routine,2030,2,981544.279736842
Gavi Eligible,Burundi,BDI,Rota,Rota,Routine,2029,2,965456.076315789
Gavi Eligible,Burundi,BDI,Rota,Rota,Routine,2028,2,951000.695526316
Gavi Eligible,Burundi,BDI,Rota,Rota,Routine,2027,2,935724.161842105
Gavi Eligible,Burundi,BDI,Rota,Rota,Routine,2026,2,919351.646052632
Gavi Eligible,Burundi,BDI,Rota,Rota,Routine,2025,2,908464.642105263
Gavi Eligible,Burundi,BDI,Rota,Rota,Routine,2024,2,902781.048947369
Gavi Eligible,Burundi,BDI,Rota,Rota,Routine,2023,2,885928.860789474
Gavi Eligible,Burundi,BDI,Rota,Rota,Routine,2022,2,870910.990263158
Gavi Eligible,Burundi,BDI,RSV,RSV,Routine,2032,1,287132.253643523
Gavi Eligible,Burundi,BDI,RSV,RSV,Routine,2031,1,277120.570918679
Gavi Eligible,Burundi,BDI,RSV,RSV,Routine,2030,1,267417.729447407
Gavi Eligible,Burundi,BDI,RSV,RSV,Routine,2029,1,269005.703097323
Gavi Eligible,Burundi,BDI,RSV,RSV,Routine,2028,1,197556.463995589
Gavi Eligible,Burundi,BDI,TCV,TCV,Campaign,2027,1,6362831.11111111
Gavi Eligible,Burundi,BDI,TCV,TCV,Routine,2032,1,529770.659444444
Gavi Eligible,Burundi,BDI,TCV,TCV,Routine,2031,1,521109.12
Gavi Eligible,Burundi,BDI,TCV,TCV,Routine,2030,1,512701.346111111
Gavi Eligible,Burundi,BDI,TCV,TCV,Routine,2029,1,505440.289166667
Gavi Eligible,Burundi,BDI,TCV,TCV,Routine,2028,1,514263.551611111
Gavi Eligible,Burundi,BDI,TCV,TCV,Routine,2027,1,381632.853333333
Gavi Eligible,Burundi,BDI,Td,Td,Routine,2032,2,1203657.84
Gavi Eligible,Burundi,BDI,Td,Td,Routine,2031,2,1183983.57
Gavi Eligible,Burundi,BDI,Td,Td,Routine,2030,2,1164880.035
Gavi Eligible,Burundi,BDI,Td,Td,Routine,2029,2,1145828.475
Gavi Eligible,Burundi,BDI,Td,Td,Routine,2028,2,1128633.66
Gavi Eligible,Burundi,BDI,Td,Td,Routine,2027,2,1110495.375
Gavi Eligible,Burundi,BDI,Td,Td,Routine,2026,2,1091272.05
Gavi Eligible,Burundi,BDI,Td,Td,Routine,2025,2,1078456.5
Gavi Eligible,Burundi,BDI,Td,Td,Routine,2024,2,1069180.695
Gavi Eligible,Burundi,BDI,Td,Td,Routine,2023,2,1059961.815
Gavi Eligible,Burundi,BDI,Td,Td,Routine,2022,2,1052733.33
Gavi Eligible,Cambodia,KHM,BCG,BCG,Routine,2032,1,1175217.12
Gavi Eligible,Cambodia,KHM,BCG,BCG,Routine,2031,1,1175486.4
Gavi Eligible,Cambodia,KHM,BCG,BCG,Routine,2030,1,1177410.96
Gavi Eligible,Cambodia,KHM,BCG,BCG,Routine,2029,1,1179909.9675
Gavi Eligible,Cambodia,KHM,BCG,BCG,Routine,2028,1,1179905.76
Gavi Eligible,Cambodia,KHM,BCG,BCG,Routine,2027,1,1184479.56
Gavi Eligible,Cambodia,KHM,BCG,BCG,Routine,2026,1,1192712.4
Gavi Eligible,Cambodia,KHM,BCG,BCG,Routine,2025,1,1202248.8775
Gavi Eligible,Cambodia,KHM,BCG,BCG,Routine,2024,1,1200417.68
Gavi Eligible,Cambodia,KHM,BCG,BCG,Routine,2023,1,1201923.12
Gavi Eligible,Cambodia,KHM,BCG,BCG,Routine,2022,1,1203298.56
Gavi Eligible,Cambodia,KHM,bOPV,bOPV,Routine,2026,3,1099682.76
Gavi Eligible,Cambodia,KHM,bOPV,bOPV,Routine,2025,3,1100673.6
Gavi Eligible,Cambodia,KHM,bOPV,bOPV,Routine,2024,3,1102424.4
Gavi Eligible,Cambodia,KHM,bOPV,bOPV,Routine,2023,3,1107442.05
Gavi Eligible,Cambodia,KHM,bOPV,bOPV,Routine,2022,3,1108507.4625
Gavi Eligible,Cambodia,KHM,Covid-19,Covid-19,Campaign,2022,1,16236451
Gavi Eligible,Cambodia,KHM,Covid-19,Covid-19,Routine,2032,3,2278358.225
Gavi Eligible,Cambodia,KHM,Covid-19,Covid-19,Routine,2031,3,2205080.9
Gavi Eligible,Cambodia,KHM,Covid-19,Covid-19,Routine,2030,3,2114646.7
Gavi Eligible,Cambodia,KHM,Covid-19,Covid-19,Routine,2029,3,2011698.875
Gavi Eligible,Cambodia,KHM,Covid-19,Covid-19,Routine,2028,3,1942228.175
Gavi Eligible,Cambodia,KHM,Covid-19,Covid-19,Routine,2027,3,1927640.85
Gavi Eligible,Cambodia,KHM,Covid-19,Covid-19,Routine,2026,3,1928854.5625
Gavi Eligible,Cambodia,KHM,Covid-19,Covid-19,Routine,2025,3,1918088.4875
Gavi Eligible,Cambodia,KHM,Covid-19,Covid-19,Routine,2024,3,1907055.4125
Gavi Eligible,Cambodia,KHM,Covid-19,Covid-19,Routine,2023,3,1873919
Gavi Eligible,Cambodia,KHM,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2032,3,912183.410526316
Gavi Eligible,Cambodia,KHM,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2031,3,912392.421052631
Gavi Eligible,Cambodia,KHM,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2030,3,913886.231578947
Gavi Eligible,Cambodia,KHM,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2029,3,915826.456315789
Gavi Eligible,Cambodia,KHM,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2028,3,915822.652631579
Gavi Eligible,Cambodia,KHM,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2027,3,919372.757894737
Gavi Eligible,Cambodia,KHM,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2026,3,926102.207368421
Gavi Eligible,Cambodia,KHM,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2025,3,926919.146052632
Gavi Eligible,Cambodia,KHM,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2024,3,928357.389473684
Gavi Eligible,Cambodia,KHM,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2023,3,932582.778947368
Gavi Eligible,Cambodia,KHM,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2022,3,933479.968421053
Gavi Eligible,Cambodia,KHM,HepB,HepB,Routine,2032,1,309267.663157895
Gavi Eligible,Cambodia,KHM,HepB,HepB,Routine,2031,1,309338.526315789
Gavi Eligible,Cambodia,KHM,HepB,HepB,Routine,2030,1,309844.989473684
Gavi Eligible,Cambodia,KHM,HepB,HepB,Routine,2029,1,310502.805394737
Gavi Eligible,Cambodia,KHM,HepB,HepB,Routine,2028,1,310501.515789474
Gavi Eligible,Cambodia,KHM,HepB,HepB,Routine,2027,1,311705.147368421
Gavi Eligible,Cambodia,KHM,HepB,HepB,Routine,2026,1,313871.684210526
Gavi Eligible,Cambodia,KHM,HepB,HepB,Routine,2025,1,316460.654342105
Gavi Eligible,Cambodia,KHM,HepB,HepB,Routine,2024,1,315899.389473684
Gavi Eligible,Cambodia,KHM,HepB,HepB,Routine,2023,1,316295.557894737
Gavi Eligible,Cambodia,KHM,HepB,HepB,Routine,2022,1,316657.515789474
Gavi Eligible,Cambodia,KHM,HPV,HPV2,Routine,2032,1,122072.932768138
Gavi Eligible,Cambodia,KHM,HPV,HPV2,Routine,2031,1,121837.37429157
Gavi Eligible,Cambodia,KHM,HPV,HPV2,Routine,2030,1,121486.587107235
Gavi Eligible,Cambodia,KHM,HPV,HPV2,Routine,2029,1,123063.529650089
Gavi Eligible,Cambodia,KHM,HPV,HPV2,Routine,2028,1,124376.310930494
Gavi Eligible,Cambodia,KHM,HPV,HPV2,Routine,2027,1,125723.427154135
Gavi Eligible,Cambodia,KHM,HPV,HPV2,Routine,2026,1,126895.532174279
Gavi Eligible,Cambodia,KHM,HPV,HPV2,Routine,2025,1,133268.789281667
Gavi Eligible,Cambodia,KHM,HPV,HPV2,Routine,2024,1,127995.139172477
Gavi Eligible,Cambodia,KHM,HPV,HPV2,Routine,2023,1,7635.783128188
Gavi Eligible,Cambodia,KHM,IPV,IPV,Routine,2032,2,619923.733333333
Gavi Eligible,Cambodia,KHM,IPV,IPV,Routine,2031,2,620065.777777778
Gavi Eligible,Cambodia,KHM,IPV,IPV,Routine,2030,2,621080.977777778
Gavi Eligible,Cambodia,KHM,IPV,IPV,Routine,2029,2,622399.536666667
Gavi Eligible,Cambodia,KHM,IPV,IPV,Routine,2028,2,622396.977777778
Gavi Eligible,Cambodia,KHM,IPV,IPV,Routine,2027,2,624809.644444444
Gavi Eligible,Cambodia,KHM,IPV,IPV,Routine,2026,2,629152.444444444
Gavi Eligible,Cambodia,KHM,IPV,IPV,Routine,2025,2,634126.088888889
Gavi Eligible,Cambodia,KHM,IPV,IPV,Routine,2024,2,639678.355555556
Gavi Eligible,Cambodia,KHM,IPV,IPV,Routine,2023,2,661595.582666667
Gavi Eligible,Cambodia,KHM,IPV,IPV,Routine,2022,2,582847.74
Gavi Eligible,Cambodia,KHM,JE,JE live attenuated,Routine,2032,1,287400.252631579
Gavi Eligible,Cambodia,KHM,JE,JE live attenuated,Routine,2031,1,287466.105263158
Gavi Eligible,Cambodia,KHM,JE,JE live attenuated,Routine,2030,1,287936.757894737
Gavi Eligible,Cambodia,KHM,JE,JE live attenuated,Routine,2029,1,289292.951578947
Gavi Eligible,Cambodia,KHM,JE,JE live attenuated,Routine,2028,1,285895.499210526
Gavi Eligible,Cambodia,KHM,JE,JE live attenuated,Routine,2027,1,283653.515789474
Gavi Eligible,Cambodia,KHM,JE,JE live attenuated,Routine,2026,1,282396.62868421
Gavi Eligible,Cambodia,KHM,JE,JE live attenuated,Routine,2025,1,281383.423026316
Gavi Eligible,Cambodia,KHM,JE,JE live attenuated,Routine,2024,1,280444.692236842
Gavi Eligible,Cambodia,KHM,JE,JE live attenuated,Routine,2023,1,280439.611973684
Gavi Eligible,Cambodia,KHM,JE,JE live attenuated,Routine,2022,1,280410.269605263
Gavi Eligible,Cambodia,KHM,MR,MR,Campaign,2030,1,1404863.88888889
Gavi Eligible,Cambodia,KHM,MR,MR,Campaign,2027,1,1432027.5
Gavi Eligible,Cambodia,KHM,MR,MR,Campaign,2024,1,1477571.38888889
Gavi Eligible,Cambodia,KHM,MR,MR,Routine,2032,2,737495.084285714
Gavi Eligible,Cambodia,KHM,MR,MR,Routine,2031,2,733867.471428572
Gavi Eligible,Cambodia,KHM,MR,MR,Routine,2030,2,731097.917857143
Gavi Eligible,Cambodia,KHM,MR,MR,Routine,2029,2,728178.225714286
Gavi Eligible,Cambodia,KHM,MR,MR,Routine,2028,2,720502.822142857
Gavi Eligible,Cambodia,KHM,MR,MR,Routine,2027,2,715476.060714286
Gavi Eligible,Cambodia,KHM,MR,MR,Routine,2026,2,712007.942142857
Gavi Eligible,Cambodia,KHM,MR,MR,Routine,2025,2,708983.901071429
Gavi Eligible,Cambodia,KHM,MR,MR,Routine,2024,2,707128.138214286
Gavi Eligible,Cambodia,KHM,MR,MR,Routine,2023,2,706408.106071429
Gavi Eligible,Cambodia,KHM,MR,MR,Routine,2022,2,705284.957142857
